time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),date
2018-10-13T00:00,13.1,0.0,0.0,3.0,0.0,0.0,9.0,11.2,303.0,2018-10-13
2018-10-14T00:00,11.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,293.0,2018-10-14
2018-10-15T00:00,12.5,0.0,0.0,7.0,0.0,11.0,0.0,4.5,241.0,2018-10-15
2018-10-16T00:00,19.0,0.0,0.0,100.0,78.0,48.0,99.0,20.5,219.0,2018-10-16
2018-10-17T00:00,10.6,0.0,0.0,30.0,0.0,0.0,100.0,12.9,234.0,2018-10-17
2018-10-18T00:00,12.7,0.0,0.0,4.0,2.0,3.0,0.0,17.9,298.0,2018-10-18
2018-10-19T00:00,8.1,0.0,0.0,0.0,0.0,0.0,0.0,8.7,287.0,2018-10-19
2018-10-20T00:00,13.1,0.0,0.0,28.0,0.0,1.0,90.0,13.7,207.0,2018-10-20
2018-10-21T00:00,12.4,0.0,0.0,12.0,2.0,17.0,0.0,8.6,237.0,2018-10-21
2018-10-22T00:00,6.5,0.0,0.0,0.0,0.0,0.0,0.0,13.8,303.0,2018-10-22
2018-10-23T00:00,8.9,0.0,0.0,23.0,6.0,8.0,43.0,6.8,177.0,2018-10-23
2018-10-24T00:00,12.6,0.0,0.0,4.0,0.0,6.0,0.0,15.1,310.0,2018-10-24
2018-10-25T00:00,9.1,0.0,0.0,15.0,17.0,0.0,0.0,13.1,302.0,2018-10-25
2018-10-26T00:00,7.3,0.0,0.0,29.0,0.0,0.0,98.0,12.0,319.0,2018-10-26
2018-10-27T00:00,8.3,0.0,0.0,88.0,17.0,71.0,100.0,13.0,92.0,2018-10-27
2018-10-28T00:00,10.2,0.5,0.5,100.0,100.0,37.0,0.0,18.8,26.0,2018-10-28
2018-10-29T00:00,10.1,0.0,0.0,100.0,100.0,20.0,5.0,6.8,205.0,2018-10-29
2018-10-30T00:00,10.1,0.0,0.0,24.0,13.0,21.0,0.0,13.0,268.0,2018-10-30
2018-10-31T00:00,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.6,289.0,2018-10-31
2018-11-01T00:00,14.7,0.0,0.0,31.0,0.0,2.0,100.0,12.4,202.0,2018-11-01
2018-11-02T00:00,16.4,0.0,0.0,30.0,0.0,0.0,100.0,15.7,189.0,2018-11-02
2018-11-03T00:00,18.1,1.3,1.3,100.0,51.0,78.0,100.0,16.9,191.0,2018-11-03
2018-11-04T00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,270.0,2018-11-04
2018-11-05T00:00,9.0,0.0,0.0,27.0,0.0,0.0,89.0,6.4,133.0,2018-11-05
2018-11-06T00:00,11.2,0.0,0.0,100.0,100.0,81.0,91.0,16.3,49.0,2018-11-06
2018-11-07T00:00,14.3,0.0,0.0,25.0,0.0,24.0,34.0,12.2,214.0,2018-11-07
2018-11-08T00:00,14.7,0.0,0.0,59.0,0.0,99.0,0.0,14.8,229.0,2018-11-08
2018-11-09T00:00,9.7,0.0,0.0,0.0,0.0,0.0,0.0,11.7,342.0,2018-11-09
2018-11-10T00:00,9.5,3.7,3.7,100.0,100.0,100.0,98.0,16.9,29.0,2018-11-10
2018-11-11T00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,14.8,269.0,2018-11-11
2018-11-12T00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,5.7,288.0,2018-11-12
2018-11-13T00:00,7.8,0.0,0.0,36.0,1.0,8.0,100.0,5.2,115.0,2018-11-13
2018-11-14T00:00,7.4,0.0,0.0,85.0,0.0,91.0,100.0,15.8,297.0,2018-11-14
2018-11-15T00:00,2.3,0.0,0.0,30.0,0.0,0.0,99.0,13.6,348.0,2018-11-15
2018-11-16T00:00,0.4,2.4,1.0,100.0,100.0,100.0,100.0,21.6,57.0,2018-11-16
2018-11-17T00:00,5.4,0.0,0.0,22.0,24.0,0.0,0.0,18.4,253.0,2018-11-17
2018-11-18T00:00,7.4,0.0,0.0,77.0,86.0,0.0,0.0,10.5,254.0,2018-11-18
2018-11-19T00:00,6.0,0.0,0.0,86.0,78.0,12.0,28.0,6.6,68.0,2018-11-19
2018-11-20T00:00,7.1,0.0,0.0,59.0,10.0,43.0,81.0,7.0,55.0,2018-11-20
2018-11-21T00:00,6.1,0.0,0.0,1.0,1.0,0.0,0.0,11.2,276.0,2018-11-21
2018-11-22T00:00,4.9,0.0,0.0,54.0,47.0,17.0,6.0,19.0,299.0,2018-11-22
2018-11-23T00:00,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,19.5,337.0,2018-11-23
2018-11-24T00:00,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.2,217.0,2018-11-24
2018-11-25T00:00,6.9,0.3,0.3,100.0,99.0,97.0,99.0,15.1,65.0,2018-11-25
2018-11-26T00:00,8.1,0.0,0.0,57.0,59.0,7.0,0.0,5.2,335.0,2018-11-26
2018-11-27T00:00,9.7,3.4,3.4,100.0,100.0,88.0,0.0,22.6,59.0,2018-11-27
2018-11-28T00:00,4.4,0.0,0.0,65.0,72.0,0.0,0.0,16.8,261.0,2018-11-28
2018-11-29T00:00,4.5,0.0,0.0,77.0,66.0,29.0,0.0,20.2,289.0,2018-11-29
2018-11-30T00:00,4.8,0.0,0.0,84.0,93.0,0.0,0.0,10.1,287.0,2018-11-30
2018-12-01T00:00,3.5,0.0,0.0,100.0,100.0,91.0,0.0,4.2,20.0,2018-12-01
2018-12-02T00:00,4.9,0.5,0.5,100.0,34.0,100.0,99.0,8.3,92.0,2018-12-02
2018-12-03T00:00,11.3,0.2,0.2,100.0,100.0,32.0,10.0,5.8,270.0,2018-12-03
2018-12-04T00:00,8.2,0.0,0.0,84.0,44.0,70.0,8.0,15.0,253.0,2018-12-04
2018-12-05T00:00,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,329.0,2018-12-05
2018-12-06T00:00,1.2,0.0,0.0,86.0,0.0,97.0,92.0,5.4,290.0,2018-12-06
2018-12-07T00:00,2.9,0.0,0.0,89.0,0.0,99.0,100.0,12.8,220.0,2018-12-07
2018-12-08T00:00,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.7,325.0,2018-12-08
2018-12-09T00:00,-0.4,0.0,0.0,30.0,0.0,0.0,99.0,6.5,289.0,2018-12-09
2018-12-10T00:00,0.4,0.0,0.0,30.0,0.0,0.0,100.0,7.4,241.0,2018-12-10
2018-12-11T00:00,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.4,29.0,2018-12-11
2018-12-12T00:00,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.5,253.0,2018-12-12
2018-12-13T00:00,1.1,0.0,0.0,51.0,0.0,36.0,99.0,1.8,233.0,2018-12-13
2018-12-14T00:00,2.2,0.0,0.0,67.0,42.0,48.0,0.0,12.0,46.0,2018-12-14
2018-12-15T00:00,8.4,0.0,0.0,100.0,58.0,99.0,100.0,8.6,165.0,2018-12-15
2018-12-16T00:00,9.2,0.0,0.0,100.0,55.0,95.0,99.0,13.2,35.0,2018-12-16
2018-12-17T00:00,3.9,1.7,1.7,100.0,100.0,99.0,93.0,19.4,1.0,2018-12-17
2018-12-18T00:00,5.4,0.0,0.0,63.0,53.0,25.0,0.0,18.9,291.0,2018-12-18
2018-12-19T00:00,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,308.0,2018-12-19
2018-12-20T00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,204.0,2018-12-20
2018-12-21T00:00,6.0,1.2,1.2,100.0,100.0,100.0,100.0,11.4,77.0,2018-12-21
2018-12-22T00:00,13.3,0.1,0.1,65.0,36.0,47.0,16.0,16.6,150.0,2018-12-22
2018-12-23T00:00,5.7,0.0,0.0,2.0,2.0,0.0,0.0,18.5,291.0,2018-12-23
2018-12-24T00:00,4.0,0.0,0.0,31.0,0.0,41.0,20.0,4.9,54.0,2018-12-24
2018-12-25T00:00,4.4,0.0,0.0,8.0,0.0,14.0,0.0,14.6,261.0,2018-12-25
2018-12-26T00:00,2.5,0.0,0.0,50.0,46.0,9.0,9.0,9.2,312.0,2018-12-26
2018-12-27T00:00,3.1,0.0,0.0,0.0,0.0,0.0,0.0,8.2,247.0,2018-12-27
2018-12-28T00:00,2.8,0.0,0.0,27.0,0.0,0.0,90.0,7.8,112.0,2018-12-28
2018-12-29T00:00,12.4,0.0,0.0,100.0,100.0,25.0,100.0,9.4,227.0,2018-12-29
2018-12-30T00:00,6.2,0.0,0.0,1.0,0.0,0.0,2.0,11.6,300.0,2018-12-30
2018-12-31T00:00,2.6,0.0,0.0,57.0,63.0,0.0,0.0,5.9,142.0,2018-12-31
2019-01-01T00:00,6.4,1.8,1.8,100.0,100.0,100.0,99.0,14.4,122.0,2019-01-01
2019-01-02T00:00,6.6,0.0,0.0,23.0,0.0,0.0,77.0,13.9,307.0,2019-01-02
2019-01-03T00:00,2.1,0.0,0.0,97.0,55.0,40.0,79.0,9.7,132.0,2019-01-03
2019-01-04T00:00,3.7,0.0,0.0,2.0,2.0,0.0,0.0,5.8,292.0,2019-01-04
2019-01-05T00:00,6.2,0.0,0.0,30.0,0.0,0.0,100.0,6.4,207.0,2019-01-05
2019-01-06T00:00,6.9,0.0,0.0,68.0,50.0,38.0,0.0,13.0,318.0,2019-01-06
2019-01-07T00:00,3.9,0.0,0.0,8.0,2.0,10.0,0.0,21.2,318.0,2019-01-07
2019-01-08T00:00,-0.6,0.0,0.0,88.0,0.0,96.0,100.0,6.4,133.0,2019-01-08
2019-01-09T00:00,5.4,0.0,0.0,80.0,72.0,26.0,0.0,1.8,360.0,2019-01-09
2019-01-10T00:00,3.8,0.0,0.0,72.0,57.0,34.0,0.0,19.6,287.0,2019-01-10
2019-01-11T00:00,-0.1,0.0,0.0,7.0,6.0,2.0,0.0,20.9,302.0,2019-01-11
2019-01-12T00:00,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,16.6,318.0,2019-01-12
2019-01-13T00:00,-0.4,0.0,0.0,88.0,0.0,97.0,99.0,1.9,338.0,2019-01-13
2019-01-14T00:00,-1.7,0.0,0.0,30.0,0.0,38.0,24.0,13.1,37.0,2019-01-14
2019-01-15T00:00,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6,297.0,2019-01-15
2019-01-16T00:00,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7,270.0,2019-01-16
2019-01-17T00:00,2.0,0.0,0.0,95.0,97.0,13.0,0.0,12.2,246.0,2019-01-17
2019-01-18T00:00,-1.9,0.0,0.0,89.0,1.0,97.0,100.0,4.8,132.0,2019-01-18
2019-01-19T00:00,1.6,0.0,0.0,92.0,69.0,0.0,98.0,6.8,270.0,2019-01-19
2019-01-20T00:00,1.7,0.2,0.1,100.0,92.0,100.0,100.0,13.4,76.0,2019-01-20
2019-01-21T00:00,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,27.9,308.0,2019-01-21
2019-01-22T00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,298.0,2019-01-22
2019-01-23T00:00,-2.5,0.0,0.0,29.0,0.0,0.0,98.0,4.7,157.0,2019-01-23
2019-01-24T00:00,3.4,0.0,0.0,100.0,63.0,66.0,85.0,10.1,182.0,2019-01-24
2019-01-25T00:00,4.6,0.0,0.0,8.0,6.0,4.0,0.0,18.9,288.0,2019-01-25
2019-01-26T00:00,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.3,255.0,2019-01-26
2019-01-27T00:00,-0.4,0.0,0.0,44.0,0.0,73.0,0.0,5.8,158.0,2019-01-27
2019-01-28T00:00,5.4,0.0,0.0,31.0,1.0,0.0,100.0,8.6,237.0,2019-01-28
2019-01-29T00:00,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8,343.0,2019-01-29
2019-01-30T00:00,4.1,1.5,1.5,100.0,91.0,100.0,94.0,9.2,222.0,2019-01-30
2019-01-31T00:00,-10.7,0.0,0.0,0.0,0.0,0.0,0.0,31.2,287.0,2019-01-31
2019-02-01T00:00,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,13.4,256.0,2019-02-01
2019-02-02T00:00,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.9,281.0,2019-02-02
2019-02-03T00:00,-0.7,0.0,0.0,2.0,0.0,0.0,8.0,17.5,238.0,2019-02-03
2019-02-04T00:00,3.7,0.0,0.0,10.0,2.0,0.0,28.0,9.4,182.0,2019-02-04
2019-02-05T00:00,5.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,171.0,2019-02-05
2019-02-06T00:00,8.4,0.0,0.0,38.0,11.0,0.0,92.0,9.2,291.0,2019-02-06
2019-02-07T00:00,4.4,0.6,0.6,100.0,99.0,100.0,100.0,11.6,106.0,2019-02-07
2019-02-08T00:00,3.9,0.0,0.0,100.0,100.0,71.0,63.0,5.7,108.0,2019-02-08
2019-02-09T00:00,5.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5,277.0,2019-02-09
2019-02-10T00:00,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,284.0,2019-02-10
2019-02-11T00:00,0.3,0.0,0.0,90.0,0.0,100.0,100.0,7.7,221.0,2019-02-11
2019-02-12T00:00,0.6,0.0,0.0,90.0,0.0,100.0,100.0,5.4,37.0,2019-02-12
2019-02-13T00:00,0.3,0.4,0.4,100.0,100.0,100.0,100.0,20.1,80.0,2019-02-13
2019-02-14T00:00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.4,258.0,2019-02-14
2019-02-15T00:00,3.4,0.0,0.0,30.0,0.0,0.0,100.0,10.0,201.0,2019-02-15
2019-02-16T00:00,10.4,0.0,0.0,61.0,0.0,53.0,97.0,12.4,190.0,2019-02-16
2019-02-17T00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,12.1,330.0,2019-02-17
2019-02-18T00:00,1.2,0.0,0.0,100.0,45.0,100.0,99.0,9.9,147.0,2019-02-18
2019-02-19T00:00,0.3,0.0,0.0,0.0,0.0,0.0,0.0,21.4,306.0,2019-02-19
2019-02-20T00:00,0.2,0.0,0.0,30.0,0.0,0.0,100.0,6.7,286.0,2019-02-20
2019-02-21T00:00,-1.1,0.7,0.0,100.0,100.0,100.0,100.0,11.2,96.0,2019-02-21
2019-02-22T00:00,6.6,0.0,0.0,25.0,0.0,0.0,83.0,10.5,274.0,2019-02-22
2019-02-23T00:00,4.2,0.0,0.0,30.0,0.0,0.0,100.0,6.8,335.0,2019-02-23
2019-02-24T00:00,3.0,0.0,0.0,89.0,0.0,98.0,99.0,5.5,101.0,2019-02-24
2019-02-25T00:00,7.0,0.0,0.0,85.0,93.0,2.0,0.0,21.8,248.0,2019-02-25
2019-02-26T00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,26.9,295.0,2019-02-26
2019-02-27T00:00,-0.5,0.0,0.0,2.0,0.0,0.0,7.0,14.5,346.0,2019-02-27
2019-02-28T00:00,-2.3,0.0,0.0,100.0,77.0,77.0,8.0,12.5,123.0,2019-02-28
2019-03-01T00:00,-0.1,0.0,0.0,4.0,0.0,0.0,14.0,6.2,54.0,2019-03-01
2019-03-02T00:00,1.1,0.0,0.0,100.0,95.0,92.0,100.0,7.1,66.0,2019-03-02
2019-03-03T00:00,3.2,0.0,0.0,90.0,87.0,3.0,34.0,8.1,238.0,2019-03-03
2019-03-04T00:00,0.9,1.0,0.1,100.0,43.0,100.0,100.0,9.0,90.0,2019-03-04
2019-03-05T00:00,1.0,0.0,0.0,37.0,26.0,23.0,0.0,9.8,278.0,2019-03-05
2019-03-06T00:00,-1.4,0.0,0.0,16.0,0.0,26.0,0.0,11.0,259.0,2019-03-06
2019-03-07T00:00,-4.6,0.0,0.0,7.0,6.0,3.0,0.0,11.6,263.0,2019-03-07
2019-03-08T00:00,-0.8,0.0,0.0,6.0,5.0,2.0,0.0,9.7,270.0,2019-03-08
2019-03-09T00:00,1.8,0.0,0.0,63.0,4.0,49.0,100.0,6.6,167.0,2019-03-09
2019-03-10T00:00,3.3,0.0,0.0,30.0,0.0,0.0,100.0,9.3,152.0,2019-03-10
2019-03-11T00:00,5.1,0.0,0.0,100.0,97.0,1.0,100.0,4.9,343.0,2019-03-11
2019-03-12T00:00,8.6,0.0,0.0,0.0,0.0,0.0,0.0,12.2,242.0,2019-03-12
2019-03-13T00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,307.0,2019-03-13
2019-03-14T00:00,4.8,0.0,0.0,63.0,0.0,74.0,63.0,10.0,150.0,2019-03-14
2019-03-15T00:00,9.2,0.0,0.0,12.0,0.0,0.0,41.0,14.7,163.0,2019-03-15
2019-03-16T00:00,17.2,1.9,1.9,63.0,37.0,12.0,76.0,16.1,204.0,2019-03-16
2019-03-17T00:00,5.9,0.0,0.0,1.0,0.0,2.0,0.0,15.3,300.0,2019-03-17
2019-03-18T00:00,5.2,0.0,0.0,0.0,0.0,0.0,0.0,8.8,325.0,2019-03-18
2019-03-19T00:00,5.9,0.0,0.0,46.0,0.0,76.0,0.0,4.8,297.0,2019-03-19
2019-03-20T00:00,6.4,0.0,0.0,14.0,0.0,24.0,0.0,6.2,111.0,2019-03-20
2019-03-21T00:00,7.0,0.0,0.0,47.0,0.0,29.0,97.0,11.9,166.0,2019-03-21
2019-03-22T00:00,7.3,1.7,1.7,100.0,88.0,83.0,57.0,19.9,58.0,2019-03-22
2019-03-23T00:00,6.9,0.0,0.0,24.0,3.0,36.0,0.0,21.6,281.0,2019-03-23
2019-03-24T00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,300.0,2019-03-24
2019-03-25T00:00,12.3,0.0,0.0,87.0,0.0,96.0,98.0,11.6,240.0,2019-03-25
2019-03-26T00:00,7.8,0.3,0.3,90.0,0.0,100.0,100.0,5.8,248.0,2019-03-26
2019-03-27T00:00,6.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,350.0,2019-03-27
2019-03-28T00:00,4.1,0.0,0.0,8.0,0.0,0.0,25.0,12.9,153.0,2019-03-28
2019-03-29T00:00,8.5,0.0,0.0,38.0,0.0,22.0,81.0,11.7,162.0,2019-03-29
2019-03-30T00:00,11.4,0.0,0.0,58.0,7.0,37.0,98.0,9.4,223.0,2019-03-30
2019-03-31T00:00,14.5,0.0,0.0,80.0,0.0,85.0,97.0,19.9,174.0,2019-03-31
2019-04-01T00:00,7.5,0.0,0.0,37.0,28.0,19.0,0.0,19.1,313.0,2019-04-01
2019-04-02T00:00,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.2,307.0,2019-04-02
2019-04-03T00:00,7.3,0.3,0.3,100.0,36.0,99.0,100.0,9.7,86.0,2019-04-03
2019-04-04T00:00,15.5,0.0,0.0,0.0,0.0,0.0,0.0,20.7,262.0,2019-04-04
2019-04-05T00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,345.0,2019-04-05
2019-04-06T00:00,3.9,1.1,1.1,100.0,100.0,100.0,43.0,11.9,76.0,2019-04-06
2019-04-07T00:00,16.1,0.0,0.0,2.0,0.0,1.0,4.0,9.2,349.0,2019-04-07
2019-04-08T00:00,13.3,0.0,0.0,82.0,18.0,59.0,100.0,11.7,171.0,2019-04-08
2019-04-09T00:00,16.5,0.0,0.0,43.0,0.0,21.0,100.0,3.2,243.0,2019-04-09
2019-04-10T00:00,8.3,0.0,0.0,75.0,74.0,2.0,23.0,8.6,57.0,2019-04-10
2019-04-11T00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,336.0,2019-04-11
2019-04-12T00:00,8.2,0.0,0.0,50.0,16.0,12.0,93.0,8.5,152.0,2019-04-12
2019-04-13T00:00,16.0,1.0,1.0,100.0,93.0,98.0,100.0,19.8,190.0,2019-04-13
2019-04-14T00:00,17.7,0.0,0.0,71.0,0.0,70.0,96.0,10.2,203.0,2019-04-14
2019-04-15T00:00,16.4,0.0,0.0,100.0,84.0,25.0,98.0,11.0,148.0,2019-04-15
2019-04-16T00:00,9.6,0.0,0.0,68.0,52.0,36.0,0.0,29.7,301.0,2019-04-16
2019-04-17T00:00,15.3,0.0,0.0,25.0,0.0,42.0,0.0,12.6,270.0,2019-04-17
2019-04-18T00:00,11.3,0.0,0.0,41.0,0.0,18.0,100.0,12.4,163.0,2019-04-18
2019-04-19T00:00,15.0,0.0,0.0,27.0,1.0,24.0,40.0,12.7,165.0,2019-04-19
2019-04-20T00:00,19.3,0.3,0.3,74.0,22.0,40.0,100.0,24.5,176.0,2019-04-20
2019-04-21T00:00,15.4,0.0,0.0,29.0,0.0,0.0,95.0,19.4,169.0,2019-04-21
2019-04-22T00:00,15.0,0.0,0.0,30.0,0.0,20.0,61.0,6.4,74.0,2019-04-22
2019-04-23T00:00,15.4,0.6,0.6,100.0,46.0,70.0,99.0,10.1,360.0,2019-04-23
2019-04-24T00:00,18.2,0.2,0.2,32.0,0.0,14.0,77.0,11.2,159.0,2019-04-24
2019-04-25T00:00,18.5,0.0,0.0,5.0,0.0,0.0,16.0,5.9,308.0,2019-04-25
2019-04-26T00:00,13.5,0.0,0.0,79.0,4.0,93.0,65.0,9.0,157.0,2019-04-26
2019-04-27T00:00,15.7,2.7,2.7,100.0,100.0,100.0,100.0,14.0,162.0,2019-04-27
2019-04-28T00:00,12.8,0.0,0.0,0.0,0.0,0.0,1.0,12.2,332.0,2019-04-28
2019-04-29T00:00,10.1,0.0,0.0,2.0,2.0,0.0,0.0,12.0,321.0,2019-04-29
2019-04-30T00:00,11.2,0.0,0.0,100.0,80.0,86.0,99.0,14.5,150.0,2019-04-30
2019-05-01T00:00,13.9,0.0,0.0,65.0,36.0,5.0,100.0,9.0,61.0,2019-05-01
2019-05-02T00:00,10.5,0.0,0.0,100.0,99.0,19.0,69.0,11.0,109.0,2019-05-02
2019-05-03T00:00,13.6,1.3,1.3,100.0,80.0,67.0,95.0,12.6,93.0,2019-05-03
2019-05-04T00:00,13.0,0.0,0.0,100.0,93.0,27.0,95.0,3.9,68.0,2019-05-04
2019-05-05T00:00,16.7,0.0,0.0,64.0,40.0,46.0,1.0,8.1,122.0,2019-05-05
2019-05-06T00:00,11.7,1.9,1.9,100.0,100.0,100.0,100.0,15.8,27.0,2019-05-06
2019-05-07T00:00,15.6,0.0,0.0,61.0,31.0,55.0,0.0,11.2,159.0,2019-05-07
2019-05-08T00:00,18.0,0.0,0.0,47.0,14.0,37.0,40.0,5.6,153.0,2019-05-08
2019-05-09T00:00,15.9,0.0,0.0,24.0,0.0,1.0,78.0,8.4,160.0,2019-05-09
2019-05-10T00:00,12.9,0.0,0.0,100.0,99.0,97.0,71.0,14.9,110.0,2019-05-10
2019-05-11T00:00,21.1,0.0,0.0,27.0,2.0,27.0,31.0,13.0,214.0,2019-05-11
2019-05-12T00:00,19.0,0.0,0.0,87.0,0.0,98.0,95.0,4.1,105.0,2019-05-12
2019-05-13T00:00,7.8,0.1,0.1,100.0,100.0,100.0,100.0,19.0,53.0,2019-05-13
2019-05-14T00:00,9.0,1.0,1.0,100.0,100.0,52.0,8.0,16.1,56.0,2019-05-14
2019-05-15T00:00,10.0,1.2,1.2,100.0,68.0,100.0,19.0,4.0,5.0,2019-05-15
2019-05-16T00:00,17.4,0.0,0.0,59.0,0.0,88.0,20.0,5.8,240.0,2019-05-16
2019-05-17T00:00,19.0,0.0,0.0,26.0,0.0,25.0,36.0,4.1,232.0,2019-05-17
2019-05-18T00:00,20.9,0.0,0.0,20.0,0.0,26.0,13.0,8.1,238.0,2019-05-18
2019-05-19T00:00,19.5,0.0,0.0,26.0,0.0,0.0,87.0,12.1,157.0,2019-05-19
2019-05-20T00:00,22.6,0.0,0.0,34.0,7.0,7.0,77.0,14.8,174.0,2019-05-20
2019-05-21T00:00,25.6,0.0,0.0,9.0,0.0,15.0,1.0,9.0,247.0,2019-05-21
2019-05-22T00:00,19.6,0.0,0.0,18.0,0.0,0.0,61.0,15.3,326.0,2019-05-22
2019-05-23T00:00,20.8,0.0,0.0,30.0,0.0,0.0,100.0,7.2,162.0,2019-05-23
2019-05-24T00:00,20.6,0.0,0.0,40.0,7.0,12.0,89.0,12.9,193.0,2019-05-24
2019-05-25T00:00,21.3,0.0,0.0,0.0,0.0,0.0,0.0,11.3,338.0,2019-05-25
2019-05-26T00:00,17.7,0.0,0.0,72.0,35.0,33.0,70.0,15.7,164.0,2019-05-26
2019-05-27T00:00,23.2,0.0,0.0,31.0,1.0,19.0,61.0,6.7,234.0,2019-05-27
2019-05-28T00:00,25.5,0.0,0.0,22.0,0.0,1.0,72.0,1.8,101.0,2019-05-28
2019-05-29T00:00,20.2,0.7,0.7,100.0,68.0,20.0,89.0,9.4,212.0,2019-05-29
2019-05-30T00:00,14.3,0.6,0.6,100.0,100.0,92.0,100.0,11.2,135.0,2019-05-30
2019-05-31T00:00,17.6,1.1,1.1,100.0,100.0,91.0,87.0,10.0,116.0,2019-05-31
2019-06-01T00:00,23.9,0.0,0.0,14.0,0.0,23.0,0.0,6.9,219.0,2019-06-01
2019-06-02T00:00,21.8,0.0,0.0,78.0,4.0,76.0,96.0,11.4,145.0,2019-06-02
2019-06-03T00:00,23.4,0.1,0.1,48.0,9.0,36.0,60.0,11.3,253.0,2019-06-03
2019-06-04T00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,310.0,2019-06-04
2019-06-05T00:00,21.1,0.0,0.0,14.0,0.0,1.0,46.0,9.9,224.0,2019-06-05
2019-06-06T00:00,24.2,0.6,0.6,56.0,2.0,41.0,100.0,12.4,202.0,2019-06-06
2019-06-07T00:00,25.6,0.0,0.0,41.0,20.0,28.0,19.0,6.6,331.0,2019-06-07
2019-06-08T00:00,22.5,0.0,0.0,31.0,1.0,0.0,100.0,7.8,146.0,2019-06-08
2019-06-09T00:00,21.9,0.0,0.0,30.0,0.0,0.0,99.0,10.3,144.0,2019-06-09
2019-06-10T00:00,20.7,0.0,0.0,23.0,0.0,0.0,76.0,12.2,104.0,2019-06-10
2019-06-11T00:00,20.6,0.7,0.7,100.0,100.0,65.0,99.0,9.9,109.0,2019-06-11
2019-06-12T00:00,23.1,0.0,0.0,0.0,0.0,0.0,0.0,12.3,310.0,2019-06-12
2019-06-13T00:00,19.4,0.0,0.0,29.0,0.0,0.0,98.0,10.9,146.0,2019-06-13
2019-06-14T00:00,18.8,0.0,0.0,60.0,32.0,51.0,3.0,2.9,97.0,2019-06-14
2019-06-15T00:00,22.6,0.0,0.0,0.0,0.0,0.0,0.0,10.8,266.0,2019-06-15
2019-06-16T00:00,24.2,0.0,0.0,32.0,0.0,3.0,99.0,14.9,195.0,2019-06-16
2019-06-17T00:00,23.4,0.3,0.3,86.0,4.0,88.0,100.0,11.0,232.0,2019-06-17
2019-06-18T00:00,23.2,0.0,0.0,43.0,1.0,34.0,73.0,4.5,151.0,2019-06-18
2019-06-19T00:00,20.9,1.5,1.5,100.0,100.0,99.0,100.0,7.8,34.0,2019-06-19
2019-06-20T00:00,20.3,0.3,0.3,100.0,100.0,25.0,79.0,11.9,87.0,2019-06-20
2019-06-21T00:00,23.8,0.0,0.0,67.0,26.0,57.0,31.0,4.7,279.0,2019-06-21
2019-06-22T00:00,23.8,0.0,0.0,4.0,0.0,6.0,2.0,14.1,302.0,2019-06-22
2019-06-23T00:00,24.5,0.0,0.0,1.0,0.0,2.0,0.0,11.3,301.0,2019-06-23
2019-06-24T00:00,26.9,0.0,0.0,15.0,1.0,0.0,48.0,10.1,243.0,2019-06-24
2019-06-25T00:00,25.8,0.0,0.0,44.0,0.0,28.0,90.0,7.7,152.0,2019-06-25
2019-06-26T00:00,27.2,0.0,0.0,74.0,13.0,56.0,97.0,6.8,155.0,2019-06-26
